,level_0,level_1,NY.GDP.MKTP.KD.ZG,GC.XPN.INTP.CN,GC.XPN.TOTL.GD.ZS,GC.DOD.TOTL.GD.ZS,NY.GDP.MKTP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.PP.CD,NY.GNS.ICTR.ZS,NY.GDP.DEFL.KD.ZG,GC.XPN.INTP.ZS,SL.UEM.TOTL.ZS,FR.INR.RINR,FP.CPI.TOTL.ZG,BX.KLT.DINV.CD.WD,FR.INR.LNDP,FR.INR.LEND,FM.LBL.BMNY.GD.ZS,CM.MKT.LCAP.GD.ZS,FS.AST.PRVT.GD.ZS,CM.MKT.TRAD.GD.ZS,NE.EXP.GNFS.ZS,NE.IMP.GNFS.ZS,SL.TLF.ACTI.ZS,EN.ATM.CO2E.PC,EG.ELC.RNWX.ZS,AG.PRD.FOOD.XD,AG.LND.FRST.ZS,FS.AST.PRVT.GD.ZS.1,TG.VAL.TOTL.GD.ZS,GC.DOD.TOTL.GD.ZS.1,GC.XPN.TOTL.GD.ZS.1,MS.MIL.XPND.GD.ZS,GC.AST.TOTL.GD.ZS,GC.LBL.TOTL.GD.ZS,GC.NFN.TOTL.GD.ZS,GC.NLD.TOTL.GD.ZS,GC.REV.XGRT.GD.ZS,GC.TAX.TOTL.GD.ZS,TG.VAL.TOTL.GD.ZS.1,NY.GDP.TOTL.RT.ZS,DT.DOD.DPPG.CD,DT.DOD.DECT.CD,SP.RUR.TOTL.ZS,SL.AGR.EMPL.MA.ZS,SP.POP.TOTL,SP.POP.GROW,SP.URB.TOTL.IN.ZS,EN.URB.MCTY.TL.ZS,EG.ELC.ACCS.ZS,SI.POV.DDAY,SP.POP.0014.TO.ZS,SP.POP.1564.TO.ZS,EN.POP.EL5M.ZS.1,EN.URB.LCTY.UR.ZS,EN.POP.DNST,SP.URB.TOTL,EN.URB.MCTY.TL.ZS.1,BN.CAB.XOKA.CD,BN.TRF.CURR.CD,BN.TRF.KOGT.CD,NE.EXP.GNFS.ZS.1,NY.EXP.CAPM.KN,NE.EXP.GNFS.KD.ZG,NE.IMP.GNFS.ZS.1,NE.IMP.GNFS.KD.ZG,PX.REX.REER,FI.RES.TOTL.CD,NV.IND.TOTL.ZS,NV.MNF.TECH.ZS.UN,NV.AGR.TOTL.ZS,BM.GSR.ROYL.CD,TX.VAL.FUEL.ZS.UN,TX.VAL.MMTL.ZS.UN,NY.GDP.TOTL.RT.ZS.1,BX.KLT.DINV.CD.WD.1,SL.TLF.CACT.MA.ZS,SP.POP.DPND,SH.IMM.IDPT,SH.IMM.MEAS,SP.POP.1564.TO.ZS.1,SP.POP.1564.TO.ZS.2,SL.TLF.TOTL.IN,SP.POP.1564.TO
68,PHL,1996,5.8603478716379,76522000000.0,,46.5576634189528,94648084429.0341,1325.57106384692,3116.08250468177,22.4067471448509,7.68896547846228,,3.59299993515015,6.64022027676353,7.47610377787908,1517000000.0,5.15633333333333,14.83975,49.2771612967454,85.2089405575549,42.8727859095023,26.9528962512996,28.8867213731659,34.9685821777115,63.7,0.94143360057751,17.7907261687587,66.44,25.1436428882852,42.8727859095023,57.6176478678646,46.5576634189528,,2.2684076761575,1.38229756976851,1.00217480589619,,,16.2906301539936,14.8266416552207,57.6176478678646,0.572432388803886,27067910817.1,43997124267.6,53.525,50.2900009155273,71401743.0,2.29162769780264,46.475,14.8009524081226,70.2449569702148,,39.4988979891795,57.3769852612434,,28.7416420463381,239.466555991548,33183960.0,14.8009524081226,-3953000000.0,589000000.0,0.0,28.8867213731659,1560684317677.15,14.5358738902164,34.9685821777115,15.84179868778,116.001430775997,11775610818.0325,35.6640292877993,32.8359125485014,18.0136454030734,82000000.0,1.85833383845916,3.14554666527257,0.572432388803886,1517000000.0,75.6190032958984,74.2859090013495,75.0,76.0,57.3769852612434,57.3769852612434,26519769.0,40968168.0
69,PHL,1997,5.18641167406165,77971000000.0,,48.6978483259554,94106183450.0029,1288.58073103574,3259.83894684514,23.9122354223389,6.25981575579399,,3.61700010299683,9.42589084402762,5.59025939650602,1222000000.0,6.0819166666667,16.27575,54.2752763473772,33.3246964761475,49.4011069654297,21.624508883427,35.0861457359116,42.1425001813547,63.62,1.02408735899235,18.1847877980752,66.53,24.9861656102224,49.4011069654297,67.4812192694422,48.6978483259554,,1.9144613761672,-1.08391396437851,-1.24703650770203,,,16.6106993569076,14.8614949312421,67.4812192694422,0.618960563761788,26391175047.5,50702236608.8,53.61,46.9099998474121,73030879.0,2.25600708968298,46.39,14.6495128451076,71.3533935546875,,39.2553005383312,57.5837573046494,,28.4511257333999,244.930338397558,33879025.0,14.6495128451076,-4351000000.0,1080000000.0,0.0,35.0861457359116,1773950169829.5,16.6926601338544,42.1425001813547,12.7797721473132,114.408811332981,8744996384.9303,35.660668266115,34.658727203729,16.4491020670556,158000000.0,1.38471542920728,2.72855295334533,0.618960563761788,1222000000.0,75.556999206543,73.6600822315654,81.0,79.0,57.5837573046494,57.5837573046494,27196805.0,42053924.0
70,PHL,1998,-0.514090599541888,99792000000.0,,58.2805829140392,74492325248.0247,997.593693347995,3207.5042050699,29.6191587619736,10.4056703614173,,3.8050000667572,5.77121291360421,9.2349343226712,2287000000.0,4.6710833333334,16.7774166666667,53.646843314405,47.3834584737116,41.9926044672978,14.1033454990433,37.8068683988215,42.2703331195996,63.82,0.993946741140981,21.4392226658329,61.16,24.8286883321595,41.9926044672978,81.7668126175389,58.2805829140392,,1.69729337975318,0.59703460120541,2.20174359173293,,,15.1138683930375,13.6754637567029,81.7668126175389,0.543580961195171,29158090220.6,53593376356.3,53.695,45.4900016784668,74672009.0,2.22229580254455,46.305,14.5051460983191,71.3,,39.0139698120369,57.7870699992101,,28.1735474409861,250.434346178355,34576874.0,14.5051460983191,1546000000.0,435000000.0,0.0,37.8068683988215,1654621600735.52,-19.9141521437233,42.2703331195996,-13.1764370820102,95.4666883308812,10837475985.6313,34.8831650767205,35.6229833622201,14.7466733129599,70000000.0,0.532909443822639,1.55244069789094,0.543580961195171,2287000000.0,75.6350021362305,73.0490925699905,81.0,80.0,57.7870699992101,57.7870699992101,27956695.0,43150766.0
71,PHL,1999,3.34645118398267,106290000000.0,,52.8348897149163,85640133799.7902,1122.03201671943,3288.71354920861,35.9678040189905,6.33463973024264,,3.69099998474121,5.11743894892767,5.93904901780807,1829000000.0,3.60925,11.77625,57.0587378769047,49.2500865290607,37.3279299100996,22.6280706722197,38.4111587355426,38.7503349766746,63.83,0.937820250777956,25.5696080324387,67.44,24.6712110540967,37.3279299100996,80.7378467689519,52.8348897149163,,1.61577584612539,-1.02339380737613,2.17093673362482,,,14.1602585110215,12.8954370860496,80.7378467689519,0.349837383654386,34759979144.0,58470127807.6,53.78,46.4500007629395,76325927.0,2.19073742433526,46.22,14.367128485711,71.8741709275167,,38.7536112073686,58.0112259887784,,27.9075764354414,255.981242244357,35277843.0,14.367128485711,-2875000000.0,5784000000.0,164000000.0,38.4111587355426,1864928772334.24,10.1670403213413,38.7503349766746,1.69899177473201,100.353987152564,15068981177.4675,33.5507082480636,38.9529463745092,15.1943554182619,110000000.0,0.728936758834481,1.69163321860556,0.349837383654386,1829000000.0,75.6230010986328,72.3804286076352,80.0,80.0,58.0112259887784,58.0112259887784,28686220.0,44277606.0
72,PHL,2000,4.38250483347254,162992000000.0,15.7043454809422,58.5984332029896,83669693589.1547,1072.80175248718,3435.63084945186,33.3916817599689,5.81693355937276,28.0693053108699,3.65300011634827,4.81049324470465,3.97712503249282,1487000000.0,2.60216666666667,10.90725,55.853241662696,31.0514582825813,35.607139656187,8.81353771439634,43.3442192873228,41.8091492970411,63.75,0.924456670465829,25.6701258555973,69.64,24.5137337760338,35.607139656187,89.7636847683343,58.5984332029896,15.7043454809422,1.60822662086796,1.38496880723544,5.51913179845651,2.36101888052439,-4.04467145083555,13.9834791422508,12.4403247745092,89.7636847683343,0.464768412538694,33733859070.9,58445298798.4,53.865,45.3199996948242,77991757.0,2.15904576400315,46.135,14.2445284313828,74.6616897583008,14.5,38.4698780018478,58.2617354872961,5.647619949,27.6752298549446,261.568088674246,35981497.0,14.2445284313828,-2228000000.0,5643000000.0,122000000.0,43.3442192873228,2180525758121.92,13.7234084109387,41.8091492970411,11.7946615326589,91.5881441389227,15074070180.8191,34.9752844865482,38.1344509566372,13.9410943909385,197000000.0,1.32698174084571,1.61954409495253,0.464768412538694,1487000000.0,75.5780029296875,71.6392406220767,78.0,78.0,58.2617354872961,58.2617354872961,29416903.0,45439351.0
73,PHL,2001,3.04923150985866,199580000000.0,16.3761597643013,59.2614955783056,78921234457.5487,990.565991260447,3543.76859717799,34.6236833401699,5.61886226576264,30.2833506817471,3.70000004768372,6.42188423740419,5.3455019556714,760000000.0,3.65741666666663,12.4015833333333,56.4414724546187,26.9197132381752,36.2651173043754,3.81856672759095,41.1555015074547,43.7448871162984,63.75,0.884617321863984,22.1934112646121,72.32,24.3562598517624,36.2651173043754,84.9847325133733,59.2614955783056,16.3761597643013,1.4713788325538,0.2837690837736,4.30956280868568,1.88279047693603,-4.02574402804978,14.1837329867608,12.2655086469998,84.9847325133733,0.404065986667926,29202683368.5,58391331921.6,53.95,44.9900016784668,79672869.0,2.13259721715136,46.05,14.170866622112,75.7229461669922,,38.2191376480173,58.4625861301625,,27.5598405161432,267.206187745246,36689356.0,14.170866622112,-1750000000.0,6860000000.0,77000000.0,41.1555015074547,2149212771592.57,-2.16816250542732,43.7448871162984,8.61190905816997,86.4310710038725,15682884964.9252,34.8976152580491,41.9843080010948,13.302809302832,159000000.0,0.844877173705867,1.87203977106435,0.404065986667926,760000000.0,75.5699996948242,71.0495650168896,79.0,81.0,58.4625861301625,58.4625861301625,30160646.0,46578820.0
74,PHL,2002,3.71625500158383,200723000000.0,16.2398182535247,64.715074553291,84307291973.8158,1036.15833064155,3655.10648559986,35.2688501107377,4.23109181372058,28.4099739145081,3.62599992752075,4.70819992469216,2.72277227722767,1769000000.0,4.5305,9.1385,57.4145978774769,21.9523478535499,33.6639599838555,2.54135787052137,40.0056799440289,43.83912414975,63.37,0.879613728203218,21.1319041822271,74.6,24.198785927491,33.6639599838555,90.5022545661855,64.715074553291,16.2398182535247,1.47389018793368,1.33771291623717,6.37055952609561,2.14455161835334,-5.0461322565402,13.3140568189552,11.6681306910299,90.5022545661855,0.479800976687407,32308339024.4,60054060379.6,54.035,44.6800003051758,81365260.0,2.10192867951874,45.965,14.10230975726,76.7766189575195,,37.9546280059728,58.6818823827732,,27.4540260412815,272.882114230137,37399542.0,14.10230975726,-282000000.0,7680000000.0,48000000.0,40.0056799440289,2232545345791.2,4.84512750155304,43.83912414975,7.09314849666649,86.740208333392,16321045088.483,34.78343526285,41.1068137682098,13.4484134145704,236000000.0,1.18455225576668,1.44923205289897,0.479800976687407,1769000000.0,75.5459976196289,70.4103486513592,79.0,82.0,58.6818823827732,58.6818823827732,30909458.0,47746666.0
75,PHL,2003,5.08691113513073,241830000000.0,16.3039879253457,71.1158091036307,87039145965.2826,1048.00820456496,3837.297648991,35.6099498323887,3.19213132949372,31.4395254234644,3.52999997138977,6.08528504670799,2.28915662650606,492000000.0,4.251,9.47166666666667,55.215173601888,26.6267778055223,31.9483733559218,2.80890853521837,42.3050183712712,45.2696259923924,62.99,0.886553290107604,18.5530789573102,76.97,24.0413120032196,31.9483733559218,90.542018911162,71.1158091036307,16.3039879253457,1.55084482917909,1.7340676791233,6.06658734191273,1.64417425500447,-4.34544939368131,13.5772772504881,11.6664325949085,90.542018911162,0.688742163275222,36138320832.5,62754158523.5,54.12,44.0299987792969,83051970.0,2.05181558435414,45.88,14.0412057654984,76.5999984741211,13.6,37.6808263827959,58.9135687098865,,27.3624192622743,278.538987825737,38104244.0,14.0412057654984,285000000.0,8386000000.0,68000000.0,42.3050183712712,2407629315012.71,9.23322912456648,45.2696259923924,5.30867285137739,79.3964352418734,17083609599.8159,34.5405640298629,40.570531359841,13.1509476628836,278000000.0,1.55885386665635,1.72482301745632,0.688742163275222,492000000.0,75.4830017089844,69.7401855456366,84.0,87.0,58.9135687098865,58.9135687098865,31644414.0,48928879.0
76,PHL,2004,6.56922851180626,278430000000.0,15.2483585913628,71.6007252032252,95002028504.6904,1121.49000606926,4116.9375656313,36.2292279913726,5.89075853406953,34.2975186250936,3.54999995231628,3.95524739260692,4.82921083627794,592000000.0,3.9015,10.079,54.1760903652699,30.106630826928,31.0092116533596,3.4037062691144,41.8268409907999,45.2984438324049,63.12,0.887020621537366,18.3748235252069,79.23,23.8838380789483,31.0092116533596,90.2959666758745,71.6007252032252,15.2483585913628,1.36062650970663,1.49890000540861,5.19280570796071,1.76158317051687,-3.69321072385285,13.3154162134607,11.3644043893781,90.2959666758745,0.926884128405516,35975281417.7,61142718543.1,54.205,43.439998626709,84710544.0,1.97735239047008,45.795,13.9911780049482,87.5999984741211,,37.390672107847,59.1620438457353,,27.2921018052806,284.101499144783,38793194.0,13.9911780049482,1625000000.0,9160000000.0,31000000.0,41.8268409907999,2457285525126.87,6.54133495106699,45.2984438324049,3.29497589602087,76.0165384940245,16234405945.6323,33.6186962072883,39.5515829411691,13.9844036917201,273000000.0,1.26222116928397,2.39356179458319,0.926884128405516,592000000.0,76.5830001831055,69.0272915965841,88.0,92.0,59.1620438457353,59.1620438457353,32628179.0,50116489.0
77,PHL,2005,4.94250511877678,315570000000.0,16.5075781461687,65.7097431233166,107419961717.693,1244.34874065936,4372.50023116825,37.7714566685224,5.91089344785409,32.3065110565111,3.79999995231628,4.03548972128816,6.51685393258435,1664000000.0,4.6289166666667,10.1849166666667,52.0784952024138,37.0496501428604,27.8965736381251,4.98318926427089,41.2300392158954,42.6156353549097,63.29,0.888142335393961,17.5384941750491,80.72,23.7263641546769,27.8965736381251,84.4740572878585,65.7097431233166,16.5075781461687,1.33179525044756,0.359624552570096,3.08435512638949,1.52828605087272,-4.25250963519131,13.7818335933477,11.9242240624029,84.4740572878585,0.935186606347022,35359165614.5,58687841834.2,54.29,42.9300003051758,86326251.0,1.88936545844739,45.71,13.953063941118,79.9156188964844,,37.058549398358,59.4496934594055,,27.2448703334987,289.52024348526,39459729.0,13.953063941118,1990392913.487,11634396061.6115,79273500.0000001,41.2300392158954,2670682268773.67,12.4981092765944,42.6156353549097,3.7274265162379,80.0353663415978,18474495450.4456,33.8136763053241,41.745201054848,13.517547003593,265882903.83,1.87758618141393,2.27096876092626,0.935186606347022,1664000000.0,75.9739990234375,68.2094446427184,89.0,92.0,59.4496934594055,59.4496934594055,33464924.0,51320692.0
78,PHL,2006,5.31641682136939,323299000000.0,14.5746291197224,58.7978739921016,127652859201.041,1452.43808944715,4662.66067086249,37.2282070864409,5.11158666295037,33.8639717858718,4.05000019073486,4.4401194500866,5.48523206751051,2707414996.79964,4.4845,9.77866666666667,58.0785237559028,53.1533256870806,27.4706949162292,7.17461407235388,41.2454593705084,39.6050793023691,63.47,0.790431773157385,18.5249106246588,83.79,23.5688902304055,27.4706949162292,79.5031154297655,58.7978739921016,14.5746291197224,1.31516393650922,0.572711620548869,1.77150550873281,1.51440737727436,-1.19780158496294,14.8884411968116,13.1273014401873,79.5031154297655,1.58683568637315,36969646375.5,57591538397.9,54.375,42.3199996948242,87888675.0,1.79372218827953,45.625,13.9287672729166,80.1800003051758,14.9,36.5521769442991,59.8326394157154,,27.2244155046653,294.760287755307,40099208.0,13.9287672729166,6962857691.36552,13243622127.0889,103106800.0,41.2454593705084,2886060524998.0,10.0571795501032,39.6050793023691,0.39283860902006,88.2169795895996,22963020101.7326,33.4625853303804,46.0276016411787,13.3612491069675,348937717.73,2.30498008929838,4.44204904598112,1.58683568637315,2707414996.79964,75.4779968261719,67.1328575448644,88.0,92.0,59.8326394157154,59.8326394157154,34249911.0,52586114.0
79,PHL,2007,6.51929155018938,277303000000.0,13.8880937726132,51.5748916279875,155980378253.634,1744.63997916407,5014.31918954501,36.7544241688248,3.16428975494875,27.7386493334494,3.4300000667572,5.35759701816081,2.90000000000002,2918724840.50407,4.99541666666667,8.69141666666667,57.9283385499564,65.9395374928217,27.6390233179633,15.5370183553427,38.0141863378076,35.6307936542553,63.43,0.818965454721256,17.2350740635118,88.83,23.4114163061341,27.6390233179633,69.5356693029901,51.5748916279875,13.8880937726132,1.29142591630931,0.547230618213089,1.90204698692663,2.0185476079907,-1.35466355368472,14.5498939856171,12.9604093017337,69.5356693029901,3.00589996720592,38131875717.6,59170382966.4,54.46,41.5999984741211,89405482.0,1.71110434098395,45.54,13.9160929751489,82.0139083862305,,35.9899564100555,60.2691980341877,,27.226555391754,299.847342120267,40715257.0,13.9160929751489,8071944587.37218,14445677106.3083,36442000.0000001,38.0141863378076,2949373342234.72,2.86215307800465,35.6307936542553,-0.246217936201262,95.3264297930803,33740202689.2617,33.000860932449,45.7253041884352,13.606507617711,385425695.4,2.80484257220501,5.42409367069035,3.00589996720592,2918724840.50407,75.1419982910156,65.9222343447727,87.0,92.0,60.2691980341877,60.2691980341877,35058171.0,53883967.0
80,PHL,2008,4.34448730509183,282855000000.0,13.581599410109,52.4322709324654,181624577154.679,1998.02692008501,5244.72788422856,36.0222770840346,7.17921618315836,25.870584426156,3.72000002861023,1.46657832194706,8.26044703595726,1340027563.20326,4.26158333333333,8.75108333333333,56.9987238589589,28.6473344164697,27.8760610609157,6.81001998395091,33.3568332437392,34.3242375293009,63.48,0.82671480063659,17.7323621775374,92.65,23.2539423818627,27.8760610609157,60.2880963112975,52.4322709324654,13.581599410109,1.25032908798354,0.429306071100426,1.5824077684974,2.13907712510108,-1.15218246564751,14.566941313229,13.0335136905172,60.2880963112975,1.63045536693542,39250326276.8,58261783057.5,54.545,41.2900009155273,90901967.0,1.65996399032321,45.455,14.0095945338565,83.3000030517578,,35.351414020588,60.7820347997978,,27.4603299184073,304.866240735151,41319489.0,14.0095945338565,144020966.589955,15719088221.6171,110065500.0,33.3568332437392,2815000448569.57,-4.30034824092162,34.3242375293009,4.78159517208647,97.7628733550781,37497616849.3423,32.765288410954,34.982373194674,14.5160747573134,387300951.6,3.27690782996833,5.189114885564,1.63045536693542,1340027563.20326,75.2890014648438,64.5222979448822,87.0,90.0,60.7820347997978,60.7820347997978,35888907.0,55252065.0
81,PHL,2009,1.44832306275669,288885000000.0,14.509485683653,52.4006931344165,175974711592.145,1904.19638817199,5267.17001431131,37.9486940818322,2.73825856642382,23.7295333442308,3.85999989509583,5.67257824063166,4.21903052064627,2064620677.76657,5.82516666666667,8.56616666666667,59.4116189042727,49.0692266057701,27.8966684153138,8.1371975952931,30.2195255995892,30.6670651873867,63.94,0.825631074568299,16.77782981541,92.38,23.0964684575913,27.8966684153138,47.9125660938225,52.4006931344165,14.509485683653,1.2023233937147,-0.720226037687603,2.88158349683925,2.47782547137602,-3.60191679969877,13.3831179500151,11.6989355673304,47.9125660938225,1.29624631773022,42188249385.2,55976153264.2,54.629,41.0699996948242,92414161.0,1.64985843674273,45.371,14.1134636281554,84.3000030517578,11.3,34.6659134198896,61.3382702680687,,27.7169418021018,309.9378240601,41929229.0,14.1134636281554,8448167039.24684,16569715067.9996,89884000.0,30.2195255995892,2787370787234.36,-4.70831740356951,30.6670651873867,-2.34718546866765,96.0134222673333,44205983462.3944,31.5225426812628,43.0148201159068,14.5402133153152,412169786.81,1.90873424213089,3.91237655213636,1.29624631773022,2064620677.76657,75.213996887207,63.0303549170324,88.0,89.0,61.3382702680687,61.3382702680687,37096210.0,56685248.0
82,PHL,2010,7.33449996034538,302835000000.0,13.7936889438216,50.1962414764938,208368726861.407,2217.47215336652,5626.89792481574,39.7514978231955,4.37088436444888,23.3573281317608,3.60999989509583,3.16350898272397,3.7898363479759,1070386939.91897,4.453,7.67266666666667,58.8129288699865,75.5010132132925,28.3324788107778,10.6778643490003,32.8748297195678,33.2294487942119,63.89,0.871903845354288,14.7796049718048,91.32,22.9389945333199,28.3324788107778,52.7747141600295,50.1962414764938,13.7936889438216,1.17013220060251,0.512764003348452,3.8280428214375,2.37247904945754,-3.31478942779185,12.8470591641686,11.63527559371,52.7747141600295,2.22909955983296,45086221353.9,65349965129.3,54.668,40.1199989318848,93966784.0,1.6661133640265,45.332,14.198633210646,85.3976440429688,,33.9913797195136,61.8715773808574,5.651287935,27.9061496856247,315.144997820036,42597023.0,14.198633210646,7179160967.11621,17595812423.9011,88493000.0000001,32.8748297195678,3379062826616.81,20.3077310614641,33.2294487942119,20.7470623880905,100.0,62326286864.5526,32.3395560456604,45.7098579715265,13.7488650524217,446477954.53,2.0532774893495,3.9111085891633,2.22909955983296,1070386939.91897,74.9309997558594,61.6251015179537,88.0,87.0,61.8715773808574,61.8715773808574,38102681.0,58138731.0
83,PHL,2011,3.85823282795663,282990000000.0,13.5211906618935,48.8058481254572,234216930369.796,2450.73569408545,5865.34355125391,36.8750643170144,3.91880577530506,20.6309202080079,3.58999991416931,2.64095050382798,4.71841704718416,2007150725.40003,3.27533333333333,6.66325,57.3844126029505,70.4758702709421,30.497639750655,11.6843090534881,29.1054288781405,31.690407821767,64.72,0.864601390477659,14.6365791604025,95.0,23.055994902237,30.497639750655,47.9905529555583,48.8058481254572,13.5211906618935,1.15341455205701,-0.464313183876963,1.22382597112448,1.56831258210358,-1.68826730122123,13.3982787223193,11.8490007825541,47.9905529555583,3.04134748509395,44624695835.9,66105955899.3,54.478,39.9500007629395,95570049.0,1.69181178702327,45.522,14.1926609245539,87.1999969482422,,33.6308843617849,62.1502102384586,,27.7567602070897,320.522014287152,43505398.0,14.1926609245539,5642727681.99825,18567027444.3711,159880500.0,29.1054288781405,3107543897639.9,-0.780862427782154,31.690407821767,-0.936149320273799,100.217417865786,75123089217.1415,31.3386827828469,41.5185856306896,14.0957351510823,441511424.4,2.92009931957312,5.59382537456056,3.04134748509395,2007150725.40003,75.6999969482422,60.9005025945256,89.0,86.0,62.1502102384586,62.1502102384586,39471864.0,59396986.0
84,PHL,2012,6.89695171050985,316508000000.0,13.5454813748711,49.1574552067049,261920509950.555,2694.30510934442,6296.82761394557,35.1328502327641,1.99417609680252,21.1257433871086,3.5,3.61326895733707,3.02696391124798,3215415155.43567,2.52358333333333,5.6795,56.3049908825962,87.551998139928,31.9053759841345,13.6239922588484,27.4670738577233,30.3749316555848,64.29,0.886510243849833,14.3854308086834,98.34,23.172995271154,31.9053759841345,45.0285470283577,49.1574552067049,13.5454813748711,1.10670418975985,3.51510218808947,5.37681138959524,2.12009508346654,-1.86144700931651,13.8032343791337,12.3059271151495,45.0285470283577,1.72906108348305,43041568121.1,69363640826.3,54.288,39.3600006103516,97212639.0,1.70412578861596,45.712,14.1853344810442,87.0800018310547,10.9,33.2902408588973,62.4040331873293,,27.6058499870448,326.030918603481,44437842.0,14.1853344810442,6949480669.31383,19499662642.9482,94816999.9999999,27.4670738577233,3266293041304.84,4.50742251811317,30.3749316555848,6.75468969521786,104.760079242412,83788600500.6134,31.3994933632444,57.3709826470256,13.0958070106782,471305024.6,2.4289829487911,5.04619608005299,1.72906108348305,3215415155.43567,75.1729965209961,60.2460531847498,89.0,84.0,62.4040331873293,62.4040331873293,40032101.0,60664608.0
85,PHL,2013,6.75053130142255,324764000000.0,13.20715199779,47.1441818576352,283902728260.716,2871.42970135775,6614.68352376812,36.3544043379971,2.0610633590687,20.4056448471292,3.5,3.63093412149458,2.58268766141797,3737371739.84519,4.105,5.76683333333333,66.8366025320504,76.5474362755784,34.3357279070115,15.7057067655414,26.1774198090007,29.6473614230291,64.05,0.965899616955566,13.0922328807164,98.65,23.2899956400711,34.3357279070115,43.1263907712654,47.1441818576352,13.20715199779,1.18950172893764,0.756070740082339,1.91791407676164,2.17284761064964,-1.16178524824673,14.2155505906419,12.7438220628562,43.1263907712654,1.37439918736763,38583953973.4,66192652609.9,54.097,38.0900001525879,98871558.0,1.69208799737211,45.903,14.1791423980595,87.5,,32.9738335763001,62.6290412849277,,27.4577525165743,331.594586980582,45385011.0,14.1791423980595,11383508584.5927,21073394631.1963,133798141.501,26.1774198090007,3412786778095.69,1.97360862744596,29.6473614230291,7.00653607834938,107.592716399176,83182370907.1603,30.7754466314331,44.5023038220672,12.4734251044125,529353929.01,3.76691271607425,6.11404772690842,1.37439918736763,3737371739.84519,74.7259979248047,59.6703346446593,84.0,83.0,62.6290412849277,62.6290412849277,40722802.0,61922309.0
86,PHL,2014,6.34798748260867,324026000000.0,12.8216477698348,43.426338941462,297483247101.038,2959.64543521349,6960.90071578066,37.3474559065363,3.05305530085906,19.1353974675979,3.59999990463257,2.39960024337773,3.5978234386421,5739574024.13183,4.29708333333334,5.52591666666667,68.5701974632999,88.0186271165273,37.5782838049623,14.1901133631443,27.3545041909285,30.113667896666,64.78,1.01300190934071,13.7713235484455,100.57,23.4069960089882,37.5782838049623,43.9708794611795,43.426338941462,12.8216477698348,1.04312706559466,0.386815055260707,0.860585129403572,2.08971446239921,-0.474141094338375,14.4354568990067,13.0155171797493,43.9708794611795,1.6555606752811,38941752998.4,77161512901.7,53.907,37.0999984741211,100513137.0,1.64668215233623,46.093,14.1797803007581,89.7203674316406,,32.6489813640489,62.8560671200588,,27.3245092977436,337.100100613744,46329520.0,14.1797803007581,10755931842.7773,22782412030.031,107884711.67,27.3545041909285,3858551659676.1,12.137095464228,30.113667896666,9.8982464304439,106.301855189274,79629428309.078,31.0474444753394,46.2195839623366,12.2716816211446,547026079.2,2.97281997503875,6.58834024151498,1.6555606752811,5739574024.13183,75.4000015258789,59.093631459574,79.0,81.0,62.8560671200588,62.8560671200588,42086989.0,63178605.0
87,PHL,2015,6.34830971672761,313694000000.0,13.4767411156598,,306446140628.709,3001.04318170863,7186.76928046358,35.6348266968788,-0.719682789735927,16.6927945560334,3.0699999332428,6.34358648995616,0.674192536845387,5639155961.87389,3.98625,5.57825,70.9165638847882,77.9321088887053,39.9037835751425,12.5366369180506,27.2080572390451,31.9335348662643,64.16,1.08712679275029,14.8993484037713,100.77,23.5239963779052,39.9037835751425,43.5890625758745,,13.4767411156598,1.08846303958172,-0.386541820126277,0.888235811046018,2.47626291722974,-1.27477763117229,14.6770502818935,13.0196105917208,43.5890625758745,0.789367536821109,38855268764.5,76260795488.2,53.716,35.9199981689453,102113206.0,1.57936252126472,46.284,14.1900363014751,89.0800018310547,6.5,32.2819568147558,63.1159012018934,,27.2100997002332,342.46639836335,47262076.0,14.1900363014751,7265677953.83482,23263098452.4787,84274409.39,27.2080572390451,4162375607893.64,9.96700306756031,31.9335348662643,15.0089404173482,111.476348232916,80640411491.447,30.4819509834967,44.5840996718747,10.9964991548623,612611626.02,1.32069608642356,5.0613767306783,0.789367536821109,5639155961.87389,74.3209991455078,58.4386793601891,74.0,80.0,63.1159012018934,63.1159012018934,42464441.0,64449670.0
